Topic,Thread ID,Post ID,User ID,Time,Post Content
iraq_war,672198221_5850060651001,61,SFC_SOF_Intel,Sat 17 November 2007 09:56 PM,"REPLYING TO 16061872 WHO SAID: <u>&quot;    Stop making excuses for G.W.Bush (his sorry   is already covered)    .NOBODY has impeded The President for the last five years.  He has received evert penny he has asked for. NOBODY has questioned the fail strategies, or the inability to adjust and tailor those strategies to the situation on the ground. NOBODY has held him, his staff, the Joint Chiefs, and the brass at the pentagon or the general officers in the field accountable.  The failure of leadership and accountability is what is impeding success. I am not standing up for the Democrats in congress, or the Republicans. The have both failed to serve the Troops in the field and their families at home. By not questioning the failing polices and demanding results from the Administration and senior leadership in the pentagon they have wasted the efforts and the sacrifices made by our soldiers in the field.  After 5 years at war we still have no plan for victory. We have questionable strategy (or lack thereof) on the ground. There has been no change in the political situation in Iraq. We have a divided nation at home, and a huge debt for our children to pay.  To continue to fund this war without restraint is pure idiocy. We should be demanding victory and holding accountable those who fail to deliver it.  Anything less is an absolute failure to support the troops!  &quot;</u>  Wow, such an angry young man.      Noone has stood in his way??  Too funny.  Why should we do that, exactly?  We the people elected him.  We pay him to work with Congress, who spends the money, and the Supreme Court, who keeps everyone in line.  So who exactly is supposed to stand in his way?  You honestly believe that nobody questions what&apos;s going on?  There at least ten people I can think of who would love to replace him in the White House.  You think they are going to do a better job?  With the same couple of million government employees working for them, give or take a few political appointees?  I call that pretty darn naive myself.  I also believe it to be extremely naive to think that there is no plan for what&apos;s going on.  I would bet money that there are dozens of plans for varying situations, any of which would be instituted when appropriate.  Does that mean that any of them would work?  Nope.  No plan is fullproof and therefore not pivotal in the big scheme of things.  Plans change all the time, as do strategies and tactics.  It&apos;s the ability to adjust to adversity that guarantees success.  I have the utmost faith in GEN Patraeus&apos;s ability to adjust to things on the ground.  But none of that will matter if we give up on our leadership and turn our backs on what&apos;s going on.  We must stand together, or we all fall.  And finally, how do you demand victory?  How does that work, exactly?  I always thought that victory was achieved through perserverance and tenacity, not by giving up.  Now maybe that&apos;s not what you&apos;re suggesting, but it sure sounds like it to me.  I think it&apos;s foolish to think that any of this will be over any time soon.  I&apos;ve never felt that way, just because of the nature of what we&apos;re dealing with.  And it certainly won&apos;t get fixed if we cut and run.  Like it or not, we&apos;re in this for the long haul.  Even if we stop now, we&apos;ll be forced to reengage at some point in the future, so why not finish it now?  Of course, I could be totally full of it, and absolutely wrong on all counts, but I kinda doubt it.  My gut tells me that things are gonna get worse before they get better.  But hey, my gut&apos;s been wrong before.     "
iraq_war,672198221_5850060651001,62,leadtoe,Sun 18 November 2007 04:34 AM,"   Hey I Don&apos;t know why it&apos;s not working???? But it&apos;s no reason to get your panties in a twist, princess. If you got something to say spit it out. I stand by my opinions. Sorry if you don&apos;t like it. I will try to sort out this profile glitch today, but I ll be damned if I ll allow you to marginalize me or my opinion because of it. "
iraq_war,672198221_5850060651001,63,leadtoe,Sun 18 November 2007 06:12 AM,"   You got that right I am angry.     We had an opportunity to win this war in &apos;03, and we failed to grasp it. We blindly stayed the course until the wheels came off the wagon in &apos;06. The surge was announced in January and finally bore fruit in September. The cost of the surge can be measured in the high numbers of killed and wounded. But it has placed us in a position for the fist time in 4 years to possibly grasp victory again.   As far as demanding victory, we have an obligation as citizens and taxpayers (especially those of us that have served)to demand successful leadership for our troops at all levels. Failure to provide adequate successful leadership we also have an obligation to pull our troop out of the line of battle.   Perseverance and tenacity are provided daily by our solders on the ground. There is no shortage there. However, over the last five years several political appointees and General officers have failed to get the job done or in some cases made the situation worse. None have been held accountable or were removed while serving.  We have no choice but to have faith in Patreaus. I met him in &apos;03 and he certainly is impressive. He however cannot win this war alone. Both the Iraqi government and OUR government are increasingly failing to do what is necessary to succeed.  President Bush has had 5 years of blank checks and unhindered operational control in Iraq and he has failed. The surge strategy is a direct result of political pressure from both Republicans and Democrats for a change in direction. This is no time to ease up on that pressure.  The Dems and Republicans in congress can waste time polarizing over this issue and accomplish nothing. But, We must never fail to hold them and the president accountable for failed leadership while we have troops dying in combat.  I have never said cut and run, and don&apos;t intend to. But, to continue to fund this war without restraint is pure idiocy. Money and votes are the only leverage that we have to hold their feet to the fire. "
iraq_war,672198221_5850060651001,64,SFC_SOF_Intel,Sun 18 November 2007 10:34 AM,"REPLYING TO leadtoe WHO SAID: <u>&quot;    You got that right I am angry.     We had an opportunity to win this war in &apos;03, and we failed to grasp it. We blindly stayed the course until the wheels came off the wagon in &apos;06. The surge was announced in January and finally bore fruit in September. The cost of the surge can be measured in the high numbers of killed and wounded. But it has placed us in a position for the fist time in 4 years to possibly grasp victory again.   As far as demanding victory, we have an obligation as citizens and taxpayers (especially those of us that have served)to demand successful leadership for our troops at all levels. Failure to provide adequate successful leadership we also have an obligation to pull our troop out of the line of battle.   Perseverance and tenacity are provided daily by our solders on the ground. There is no shortage there. However, over the last five years several political appointees and General officers have failed to get the job done or in some cases made the situation worse. None have been held accountable or were removed while serving.  We have no choice but to have faith in Patreaus. I met him in &apos;03 and he certainly is impressive. He however cannot win this war alone. Both the Iraqi government and OUR government are increasingly failing to do what is necessary to succeed.  President Bush has had 5 years of blank checks and unhindered operational control in Iraq and he has failed. The surge strategy is a direct result of political pressure from both Republicans and Democrats for a change in direction. This is no time to ease up on that pressure.  The Dems and Republicans in congress can waste time polarizing over this issue and accomplish nothing. But, We must never fail to hold them and the president accountable for failed leadership while we have troops dying in combat.  I have never said cut and run, and don&apos;t intend to. But, to continue to fund this war without restraint is pure idiocy. Money and votes are the only leverage that we have to hold their feet to the fire.&quot;</u>  You know what, I do hear what you&apos;re saying, but the only votes that count right now are in Congress.  Any laws passed, any money spent, is all on their shoulders.  We elect them to represent us.  Whether they do that effectively or not will determine their future (hopefully) in that organization.    The one thing that bothers me about what you repeatedly say is that nothing is being done.  Noone has been relieved.  There have been no changes in government.  Right off the top of my head I can think of several political appointees and senior staff members who are different than the ones GWB started out with 7 years ago.  Same thing for the military.  Maybe things would have been different if GEN Patraeus would have been in command early on.  I knew him when he was a Major, and I too was impressed.  Who knows?  Doesn&apos;t really matter because what&apos;s done is done.  All I&apos;m trying to point out is that we have a system, and a good one at that.  It does work, IF you let it work.  If any one of us here on these boards could do a better job, why the hell didn&apos;t we make different choices during our careers and put ourselves in the position to do so?  Hindsight is an amazing thing.  It&apos;s makes us all look like we&apos;re a genius.  Problem is, it&apos;s not reality.  It&apos;s a fantasy world of our own devices.  And of course, it&apos;s always going to be perfect.  Maybe I have a little more faith than others here.  I don&apos;t know.  I&apos;ve met alot of people out there in my travels, in the positions I&apos;ve held, and have had occasion to meet some pretty amazing people.  Some of those people are in the trenches right now, both in Iraq and Washington D.C.  I would like to think that my perception of them was correct, and that they will continue to provide the outstanding leadership they did when I worked with them.  Then again, maybe it&apos;s not in their power to change things.  But we will probably never know the answer to that.  I&apos;m retired now in California, and I have no idea where you are.  But I would bet that you&apos;re not sitting in on meetings in the White House."
iraq_war,672198221_5850060651001,65,T_TGrowler,Sun 18 November 2007 10:52 AM, Well said Sarge and you have a profile unlike the poser who keeps comming back under different names!  
iraq_war,672198221_5850060651001,66,helez,Sun 18 November 2007 12:30 PM,"REPLYING TO LineDoggie WHO SAID: <u>&quot; Aw, gee, &amp;quot;Profile not found  16061872 is no longer a member of military.com&amp;quot; theres a surprise....&quot;</u>    I&apos;m afraid I don&apos;t understand what this contributes to the discussion LineDoggie. Wil you please explain......??????       "
iraq_war,672198221_5850060651001,67,LineDoggie,Sun 18 November 2007 01:55 PM,"Sure Helez, I tthought it odd to post once and run, and thats what I posted.  Could you explain this:   &amp;quot;I AM AMAZED BY THE IGNORANCE OF SO MANY RESPONDANTS TO THIS POLL &amp;quot;  &amp;quot;.....because of leaders who have let personal gain and emotion override reason.&amp;quot;     First of all it isnt a Poll, secondly, YOU accused our leaders of making Profit for personal Gain on this war, YOU need to back that Statement up  Awaiting your reply oldetymer "
iraq_war,672198221_5850060651001,68,leadtoe,Sun 18 November 2007 02:04 PM,"sarge I hear what your saying.... The votes they cast, money they spend, and laws they try to enact are effected everyday.   Good citizenship requires more from us than showing up to vote. We can have an impact by writing letters and making phone calls to our Representatives and to congressional committee members. We can join like-minded citizens groups, veteran s organizations, and political action groups. It&apos;s called participating in the Democratic process.  Politicians are visited everyday by their constituents, other politicians (including the president), community / national interest groups and powerful lobbing groups all looking to influence their vote. Many times the representative who you elect because he shares your views on issues is forced to vote down the party line. You have to remind them that there are costs of voting this way. And you can&apos;t wait until Election Day to do it. You re right about several political and senior military appointees that have changed since during the last seven years, but I can t think of any that have truly held accountable. Retirement, movement to other cushy jobs, not getting a fourth star, or a second nomination as the Charman of the JCS is not exactly harsh disipline especially in times when expect extreme disipline and accoutability on the front line.  Now don t get me wrong I m not looking for blood. And punishing these boobs would probably neither serve the troops or the nation. But we did far worse by failing to even admit that there were problems and failures of leadership. And did so mainly for political reasons. The only people held accountable in mind are the Republican senators and congressmen who lost their seats last year. Many of who were good representatives whose constituents voted them out primarily for following the party line on Iraq instead of the will of the people that elected them. In fact the Republican Party in general chose to ignore the will of those who they represent and supported the President instead. They did this at there own peril, and paid the price. So you re right again that the system works. But Republican voters who lost their representation pay even larger price. As did republicans nationally by loosing control of congress.  When the democrats put forward budgets with timetables in them they are appealing to will of those they represent. You may be content to wait for election cycles to make an impact in government, and then live with what you get. But letting your Representatives know that you ll hold them accountable today, before they get voted out next year, you can have an impact on the government you get in future.  IT S THE AMERICAN WAY "
iraq_war,672198221_5850060651001,69,13498584,Sun 18 November 2007 02:53 PM,"If this be the only way to suppress the activity of Dunderhead and Darth who are marching on with the neoconservatives to the tune of re-inventing the imperial notions of trying to rebuild Rome, then sobeit.  We need to stop the idiots of imperialistic thinking, get the troops home, and fortify our own borders against the Mexican Invasion Forces (MIF).  The American Public is much more miffed at the MIF than they are the Iraqis.  Allow funds to close down operations and get the troops home and nothing else.  This endeavor isn&apos;t for the Iraqi people or the American people, it&apos;s for the unquenchable thirst for oil of Dunderhead and Darth.  And I will repeat something I&apos;ve reported for over five years, &amp;quot;The entirety of Iraq and most of the mid-east is not worth one American life&amp;quot;.  They&apos;ve been savages for five-thousand years and always will be.  Now, if we want to do massive extermination, I&apos;m all for it.  I love you too! "
iraq_war,672198221_5850060651001,70,outlaws93,Sun 18 November 2007 03:07 PM,present the bill str8 up with out pork and get the funds to our troops..... this hurts our troops... 
iraq_war,672198221_5850060651001,71,SFC_SOF_Intel,Sun 18 November 2007 05:07 PM,"REPLYING TO leadtoe WHO SAID: <u>&quot; sarge I hear what your saying.... The votes they cast, money they spend, and laws they try to enact are effected everyday.   Good citizenship requires more from us than showing up to vote. We can have an impact by writing letters and making phone calls to our Representatives and to congressional committee members. We can join like-minded citizens groups, veteran s organizations, and political action groups. It&apos;s called participating in the Democratic process.  Politicians are visited everyday by their constituents, other politicians (including the president), community / national interest groups and powerful lobbing groups all looking to influence their vote. Many times the representative who you elect because he shares your views on issues is forced to vote down the party line. You have to remind them that there are costs of voting this way. And you can&apos;t wait until Election Day to do it. You re right about several political and senior military appointees that have changed since during the last seven years, but I can t think of any that have truly held accountable. Retirement, movement to other cushy jobs, not getting a fourth star, or a second nomination as the Charman of the JCS is not exactly harsh disipline especially in times when expect extreme disipline and accoutability on the front line.  Now don t get me wrong I m not looking for blood. And punishing these boobs would probably neither serve the troops or the nation. But we did far worse by failing to even admit that there were problems and failures of leadership. And did so mainly for political reasons. The only people held accountable in mind are the Republican senators and congressmen who lost their seats last year. Many of who were good representatives whose constituents voted them out primarily for following the party line on Iraq instead of the will of the people that elected them. In fact the Republican Party in general chose to ignore the will of those who they represent and supported the President instead. They did this at there own peril, and paid the price. So you re right again that the system works. But Republican voters who lost their representation pay even larger price. As did republicans nationally by loosing control of congress.  When the democrats put forward budgets with timetables in them they are appealing to will of those they represent. You may be content to wait for election cycles to make an impact in government, and then live with what you get. But letting your Representatives know that you ll hold them accountable today, before they get voted out next year, you can have an impact on the government you get in future.  IT S THE AMERICAN WAY&quot;</u>  I submit to you that maybe they are doing what we&apos;re asking them to ... it just doesn&apos;t happen to be what you want them to do."
iraq_war,672198221_5850060651001,72,LineDoggie,Sun 18 November 2007 05:11 PM,"REPLYING TO 13498584 WHO SAID: <u>&quot; If this be the only way to suppress the activity of Dunderhead and Darth who are marching on with the neoconservatives to the tune of re-inventing the imperial notions of trying to rebuild Rome, then sobeit.  We need to stop the idiots of imperialistic thinking, get the troops home, and fortify our own borders against the Mexican Invasion Forces (MIF).  The American Public is much more miffed at the MIF than they are the Iraqis.  Allow funds to close down operations and get the troops home and nothing else.  This endeavor isn&apos;t for the Iraqi people or the American people, it&apos;s for the unquenchable thirst for oil of Dunderhead and Darth.  And I will repeat something I&apos;ve reported for over five years, &amp;quot;The entirety of Iraq and most of the mid-east is not worth one American life&amp;quot;.  They&apos;ve been savages for five-thousand years and always will be.  Now, if we want to do massive extermination, I&apos;m all for it.  I love you too!&quot;</u>   Alzheimers a terrible thing....  "
iraq_war,672198221_5850060651001,73,1866904,Thu 28 February 2008 03:43 PM,"WAKE UP! people don t be such ignorance, You guys (American) maybe the smartest people, but you cannot win the war with terrorist if you go by the book, or whatever you call it (Code of conduct?). This is new kind of war American is fighting. Terrorist will not follow any rules or any God (including Allah). They are following Osama Ben Ladin, (he s brain watch all of them to destroy the western society). Terrorist will use any power to gain access (ACLU, Rep/Dem, Human right, Peace keeping moveon.org etc...) to destroy anyone standing on their way.  Think about it, how long it takes them to destroy World Trade Center. If you bring the troops home, terrorist will regroup and before you know it, it s too late. Just like fishing in one pond, and kill them all in one place. Do you know, it only takes couple of suicide bomber to get people panic and cripple the economy? Then after that, is blaming games. And the only thing I can say --I told you so, just don t get it.  Support the Troop! And bless them all... "
iraq_war,672198221_5850060651001,74,DIRTYLODOWN,Thu 28 February 2008 04:41 PM,It seems that someone is still mad about the 2000 election. 
iraq_war,672198221_5850060651001,75,oldmole,Thu 28 February 2008 04:58 PM,"REPLYING TO Grandjester WHO SAID: <u>&quot;   http://www.csmonitor.com/2008/0228/p01s01-uspo.html    You will notice that this vote, which mirrored the probable outcome of the actual measure:   quote:  The 53-45 vote was seven votes short of the 60 needed to advance.&quot;</u>  That is a bit more than the previous high of 29.  Republicans think this is a winning issue in November. I think they are wrong, but we will see how this plays out.      "
Topic,Thread ID,Post ID,User ID,Time,Post Content
iraq_war,672198221_5100020681001,1,xerello,Wed 04 June 2008 10:57 AM,"President Bush s goal of  success is not no violence  has been achieved due to the  surge.    The President s plan now calls for Americans to stay in Iraq and hold down the violence until the Iraqis can build  a free Iraq that can protect its people, support itself economically and take charge of its own political affairs    no matter how long that might take.   As American troops continue to babysit the Iraqis, America s enemies (al Qaeda in Pakistan, the Taliban, al-Sadr, Hamas, Hezbollah, Iran, Korea, and Syria) grow stronger.   President Bush has NO plan to defeat any of America s enemies, only to hold down the violence in Iraq until the insurgents and al Qaeda in Iraq get tired and quit fighting.     Does anyone really think this is a realistic plan?     http://edition.cnn.com/2008/WORLD/meast/03/18/iraq.main/index.html   Bombings killed six Iraqis and wounded 51 in Baghdad and Mosul on Tuesday, and the Iraqi Interior Ministry said the death toll in a suicide bombing the day before in Karbala rose to 50.    A car bomb exploded outside an electronics store in Mosul, killing three Iraqis and wounding 40, the U.S. military said.    In Baghdad, a roadside bomb blast killed three people, including two traffic police officers, and wounded seven others along a road in the mixed Sunni-Shiite Binook neighborhood late Tuesday morning, a ministry official said.    Four Iraqis were wounded by a roadside bomb on Commercial Street in Baghdad&apos;s Shabb Shiite neighborhood, also late in the morning, the official added.  "
iraq_war,672198221_5100020681001,2,Lucky_Lieutenant,Wed 04 June 2008 11:08 AM,"REPLYING TO xerello WHO SAID: <u>&quot; President Bush s goal of  success is not no violence  has been achieved due to the  surge.    The President s plan now calls for Americans to stay in Iraq and hold down the violence until the Iraqis can build  a free Iraq that can protect its people, support itself economically and take charge of its own political affairs    no matter how long that might take.   As American troops continue to babysit the Iraqis, America s enemies (al Qaeda in Pakistan, the Taliban, al-Sadr, Hamas, Hezbollah, Iran, Korea, and Syria) grow stronger.   President Bush has NO plan to defeat any of America s enemies, only to hold down the violence in Iraq until the insurgents and al Qaeda in Iraq get tired and quit fighting.     Does anyone really think this is a realistic plan? &quot;</u> Well, let&apos;s see...  it&apos;s the same strategy we used to stabilize Germany, Japan, and South Korea.  Last time I checked Japan and Germany were both prospering beyond most observer&apos;s imagination and West Germany&apos;s prosperity had a distinct role in the dissolution of Russia&apos;s vision of a totalitarian communist regime there.  All the while the &amp;quot;real enemy&amp;quot; was Russia, however, we never engaged them directly did we?  I suppose if you look at the strategy in Iraq from a five-year anti-bush microscope, you can make the argument that it is a failed plan.  If you look at it from an objective historical perspective you can conclude it is a reasonable strategy that will destroy Al Qaeda WORLD WIDE in ways bombs and bullets could never accomplish.  GET IT? "
iraq_war,672198221_5100020681001,3,sldo,Wed 04 June 2008 11:23 AM,"REPLYING TO Lucky_Lieutenant WHO SAID: <u>&quot; Well, let&apos;s see...  it&apos;s the same strategy we used to stabilize Germany, Japan, and South Korea.  Last time I checked Japan and Germany were both prospering beyond most observer&apos;s imagination and West Germany&apos;s prosperity had a distinct role in the dissolution of Russia&apos;s vision of a totalitarian communist regime there.  All the while the &amp;quot;real enemy&amp;quot; was Russia, however, we never engaged them directly did we?  I suppose if you look at the strategy in Iraq from a five-year anti-bush microscope, you can make the argument that it is a failed plan.  If you look at it from an objective historical perspective you can conclude it is a reasonable strategy that will destroy Al Qaeda WORLD WIDE in ways bombs and bullets could never accomplish.  GET IT?&quot;</u>   Your analogy is way off and shows a complete ignorance of both history and comparative analysis.  In you cited cases we defeated the standing military force of a declared enemy, which in turn lead to unconditional surrender of the legitimate government of the time.  Taint gonna happen in this case.  There is no &amp;quot;army&amp;quot; to defeat, and the government is one of our choosing.  The only reason why your examples were able to quickly recover was due to the Marshall Plan, a plan that many military and civilian leaders vehemently opposed.  The cost of the plan was repaid to us.  The President and his advisors evidently are unaware that Korea, Japan, and Germany were prostrate and in total ruin when the occupation forces took over.  The few hard core survivors of the old regimes who attempted to rebel were quickly rounded up and eliminated.  There was little to no danger to the occupying forces.    In your and the Administration s grand scheme, the occupying forces (for that is what they are) would not have any more security than they do today, and would continue to take casualties.  As there is no army to defeat, there would be no  victory , just a continuation of the violence.  And, do you really think that the population would just be overjoyed to have us occupying their space, even if it were just the fortified compounds that would be necessary to ensure some sort of safety for our troops?  LLT, you and the administration are in a dream world! I think you do not get it! "
iraq_war,672198221_5100020681001,4,xerello,Wed 04 June 2008 11:24 AM,"REPLYING TO Lucky_Lieutenant WHO SAID: <u>&quot; Well, let&apos;s see...  it&apos;s the same strategy we used to stabilize Germany, Japan, and South Korea.  Last time I checked Japan and Germany were both prospering beyond most observer&apos;s imagination and West Germany&apos;s prosperity had a distinct role in the dissolution of Russia&apos;s vision of a totalitarian communist regime there.  All the while the &amp;quot;real enemy&amp;quot; was Russia, however, we never engaged them directly did we?  I suppose if you look at the strategy in Iraq from a five-year anti-bush microscope, you can make the argument that it is a failed plan.  If you look at it from an objective historical perspective you can conclude it is a reasonable strategy that will destroy Al Qaeda WORLD WIDE in ways bombs and bullets could never accomplish.  GET IT?&quot;</u>   No army has been defeated in Iraq, only a pizz-ant dictator was removed from power. The Army melted into an insurgency and joined different militia. These militia are run by politicians who have a say in the corrupt government of Iraq that the American military has been assigned to prop up.   Comparing Iraq to WWII, Korea or Vietnam is a smoke screen to cover up President Bush s plan that does not accomplish any net gain for the American people.   As for al Qaeda - al Qaeda in Iraq could disappear tomorrow and American would still be under threat of attack from al Qaeda in Pakistan. "
iraq_war,672198221_5100020681001,5,Lucky_Lieutenant,Wed 04 June 2008 12:01 PM,"REPLYING TO xerello WHO SAID: <u>&quot;   No army has been defeated in Iraq, only a pizz-ant dictator was removed from power. The Army melted into an insurgency and joined different militia. These militia are run by politicians who have a say in the corrupt government of Iraq that the American military has been assigned to prop up.   Comparing Iraq to WWII, Korea or Vietnam is a smoke screen to cover up President Bush s plan that does not accomplish any net gain for the American people.   As for al Qaeda - al Qaeda in Iraq could disappear tomorrow and American would still be under threat of attack from al Qaeda in Pakistan.&quot;</u> Nice rhetoric, too bad it&apos;s not based in fact.  So, you don&apos;t think Al Qaeda&apos;s influence would be horribly undermined if Iraq became a prosperous unified nation?  I do and so does Al Qaeda as evidenced by their repeated desperate pleas for help.  You anti-bushies can&apos;t see the forest for the trees and your hypocrisy is laughable.  1. No Iraq war 2. See Iraq is a failure because we aren&apos;t going to war with Al Qaeda. 3. We should quit now so we can go to war with Al Qaeda.  Try this Einstein; like Russia&apos;s expansionism into Germany was destroyed without firing a shot, so too will Al Qaeda&apos;s influence in Iraq if we are successful there. "
iraq_war,672198221_5100020681001,6,xerello,Wed 04 June 2008 12:30 PM,"REPLYING TO Lucky_Lieutenant WHO SAID: <u>&quot; Nice rhetoric, too bad it&apos;s not based in fact.  So, you don&apos;t think Al Qaeda&apos;s influence would be horribly undermined if Iraq became a prosperous unified nation?  I do and so does Al Qaeda as evidenced by their repeated desperate pleas for help.  You anti-bushies can&apos;t see the forest for the trees and your hypocrisy is laughable.  1. No Iraq war 2. See Iraq is a failure because we aren&apos;t going to war with Al Qaeda. 3. We should quit now so we can go to war with Al Qaeda.  Try this Einstein; like Russia&apos;s expansionism into Germany was destroyed without firing a shot, so too will Al Qaeda&apos;s influence in Iraq if we are successful there.&quot;</u>   I do think that Iraq as a unified, prosperous nation would be good for everyone, except al Qaeda.   There is no evidence that the Iraqis are up to the task of building such a state. Baby sitting them as they try does not advance America s interests.   It is just as likely that the Iraqis will vote al-Sadr of some other radical into power and that Iraq would become an Islamic Theocracy rather than a democracy. Would that be a victory for America?  Your arguments 1, 2, and 3 would be valid if I were advocating leaving Iraq.  No we should not leave Iraq. However, Senator Lugar said it more than a year ago: &amp;quot;Persisting indefinitely with the surge strategy will delay policy adjustments that have a better chance of protecting our vital interests over the long term.&amp;quot; "
iraq_war,672198221_5100020681001,7,popsiq,Wed 04 June 2008 02:06 PM,"LLt has trumped the minds of better men!   Tell them you&apos;re Lt. Dan from the BG Shrimp Co and they&apos;ll let you in to see the President. He NEEDs you, cause he hasn&apos;t clue one about what he&apos;s doing.   A &apos;Marshall plan&apos; with shootin&apos; and bombin&apos; - that might be constructive after the destructive is over. Right now Iraq is pitiful, except in the coalition news rag. Guess that&apos;s where you&apos;re getting you info, because the regular media insists on &apos;making up&apos; stories about violence every day. "
iraq_war,672198221_5100020681001,8,Grachus,Wed 04 June 2008 02:39 PM,"REPLYING TO popsiq WHO SAID: <u>&quot; LLt has trumped the minds of better men!   Tell them you&apos;re Lt. Dan from the BG Shrimp Co and they&apos;ll let you in to see the President. He NEEDs you, cause he hasn&apos;t clue one about what he&apos;s doing.   A &apos;Marshall plan&apos; with shootin&apos; and bombin&apos; - that might be constructive after the destructive is over. Right now Iraq is pitiful, except in the coalition news rag. Guess that&apos;s where you&apos;re getting you info, because the regular media insists on &apos;making up&apos; stories about violence every day.&quot;</u>   Well Popsig, your fogetting the Lieutenants comparison with Japan and Germany.  Our occupation of Germany cost us huge losses, the actualy number being one guy killed before the actual surrender. In Japan the numbers reached all the way up to zero. Let&apos;s not forget that we wrote both the German and Japanese Constitutions, whereas in Iraq and Afghanistan we let them create new Islamic States.   I can&apos;t get over how perceptive the Lieutenant is is noting all these  exact  comparisons!  And of course both Japan and Germany immediately allied with the Soviet Union as Iraq is going to ally with Iran. You bet, almost the same situations.  Dave "
iraq_war,672198221_5100020681001,9,Lucky_Lieutenant,Wed 04 June 2008 02:51 PM,"REPLYING TO Grachus WHO SAID: <u>&quot; Our occupation of Germany cost us huge losses, the actualy number being one guy killed before the actual surrender. In Japan the numbers reached all the way up to zero. Let&apos;s not forget that we wrote both the German and Japanese Constitutions, whereas in Iraq and Afghanistan we let them create new Islamic States.&quot;</u> This statement alone shows you KNOW NOTHING ABOUT WHAT ACTUALLY OCCURED AND ARE SIMPLY A BOMB-THROWING ANTI-AMERICAN BUSHIE HATER.  Do you care to re-state your ignorant comment that our &amp;quot;occupation&amp;quot; of Japan and Germany cost no lives before I link to the death toll of the &amp;quot;Berlin Airlift&amp;quot; and the number of U.S. service members who died during post WW2 occupations of those two nations.  Suffice it to say in Germany alone post WW2 the death rate of U.S. service members exceeds that of the Iraq war. "
iraq_war,672198221_5100020681001,10,Grachus,Wed 04 June 2008 02:59 PM,"REPLYING TO Lucky_Lieutenant WHO SAID: <u>&quot; This statement alone shows you KNOW NOTHING ABOUT WHAT ACTUALLY OCCURED AND ARE SIMPLY A BOMB-THROWING ANTI-AMERICAN BUSHIE HATER.  Do you care to re-state your ignorant comment that our &amp;quot;occupation&amp;quot; of Japan and Germany cost no lives before I link to the death toll of the &amp;quot;Berlin Airlift&amp;quot; and the number of U.S. service members who died during post WW2 occupations of those two nations.  Suffice it to say in Germany alone post WW2 the death rate of U.S. service members exceeds that of the Iraq war.&quot;</u>   Berlin airlift? You&apos;re kidding. That was a part of the Cold War with Russia.  And YES Please DO link to a fantasy site that makes that claim. This is really funny...     We suffered NO combat deaths in Germany after the surrender. And we suffered NO combat deaths in Japan after the surrender. No doubt guys still got killed, Patton for example died in Germany. Car accidents aren&apos;t combat deaths.  Dave "
iraq_war,672198221_5100020681001,11,SUNLINER81,Wed 04 June 2008 03:03 PM,"REPLYING TO Grachus WHO SAID: <u>&quot;   Berlin airlift? You&apos;re kidding. That was a part of the Cold War with Russia.  And YES Please DO link to a fantasy site that makes that claim. This is really funny...     We suffered NO combat deaths in Germany after the surrender. And we suffered NO combat deaths in Japan after the surrender. No doubt guys still got killed, Patton for example died in Germany. Car accidents aren&apos;t combat deaths.  Dave&quot;</u>   Ah, Dave, you are playing the old semantics game and you know it. There were deaths after the surrenders, because some just didn&apos;t want to lay down the fight. A soldier or sailor ran over by a car or killed by a falling brick, is just as dead as if it were done by rifle fire... Now, both of you, quit squabbling! Well, at least wait till I can pop some popcorn and sit back and watch... LOL Respectfully, SUNLINER81 "
iraq_war,672198221_5100020681001,12,Lucky_Lieutenant,Wed 04 June 2008 03:04 PM,"REPLYING TO Grachus WHO SAID: <u>&quot;   Berlin airlift? You&apos;re kidding. That was a part of the Cold War with Russia.  And YES Please DO link to a fantasy site that makes that claim. This is really funny...     We suffered NO combat deaths in Germany after the surrender. And we suffered NO combat deaths in Japan after the surrender. No doubt guys still got killed, Patton for example died in Germany. Car accidents aren&apos;t combat deaths.  Dave&quot;</u> Ahh, so now you are segmenting combat deaths vs non-combat.  Isn&apos;t a service member killed a service member killed.  BTW, the Berlin Airlift was part of our occupation of Germany Einstein.  Go read a book would ya, it&apos;s embarrassing how ignorant of world affairs you really are. "
iraq_war,672198221_5100020681001,13,Grachus,Wed 04 June 2008 03:16 PM,"REPLYING TO Lucky_Lieutenant WHO SAID: <u>&quot; Ahh, so now you are segmenting combat deaths vs non-combat.  Isn&apos;t a service member killed a service member killed.  BTW, the Berlin Airlift was part of our occupation of Germany Einstein.  Go read a book would ya, it&apos;s embarrassing how ignorant of world affairs you really are.&quot;</u>   I&apos;m still waiting for the link, you&apos;ve already supplied the BS, now provide the link.  Dave "
iraq_war,672198221_5100020681001,14,Lucky_Lieutenant,Wed 04 June 2008 04:19 PM,"REPLYING TO Grachus WHO SAID: <u>&quot;   I&apos;m still waiting for the link, you&apos;ve already supplied the BS, now provide the link.  Dave&quot;</u>   Here are some stats for you to chew on for starters:  YEAR - TOTAL NUMBER OF U.S. Military Deaths  1983 - 2,465  1984 - 1,999  1985 - 2,252  1986 - 1,984  That&apos;s a four year period   8700 military deaths.  Still dispute my contention that we have lost over 4,000 in Germany since the post WW 2 &amp;quot;occupation?&amp;quot;  I will try to get the historical data if you insist that I confirm you are an ignoramus.   Source: CRS Report for Congress, American War and Military Operations Casualties: Lists and Statistics, Updated June 29, 2007  "
